"lat","lon"
-1.95876,30.1389
-1.93421317,30.10950166
-1.9501,30.05877
-2.49,29.29277778
-1.9501,30.05877
-1.83333,30.05
-1.95812247,30.11521049
-1.9400785,30.0509456
-1.91988305,30.09540757
-1.6707425,29.2624045
-1.70303,29.26044
-2.22988086,28.88752197
-1.9725974,30.0985056
-2.4444621,29.7855028
-1.96368365,30.13487982
-1.9733031,30.05001
-1.9439,30.0594
-2.3535103,29.7518331
-1.9496565,30.0796157
-1.9474528,30.066863
-1.9501,30.05877
-1.9501,30.05877
-1.9439,30.0594
-1.9501,30.05877
-1.97239,30.09573
-1.9774481,30.0960919
-1.9501,30.05877
-1.9501,30.05877
-1.9594518,30.1085852
-1.92297572,30.09378727
-1.95,30.06
-1.9184352,30.071278
-1.9524226,30.0751973
-1.9133402,30.0776819
-1.9508254,30.0929905
-1.95,30.06667
-1.96360545,30.13483607
-1.9501,30.05877
-2.61344624,29.73994541
-1.9501,30.05877
-1.95568252,30.09783864
-1.994001,30.0958732
-1.95931097,30.10836187
-2.13963,30.0745
-2.1022,28.9298
-1.96638889,30.13305556
-1.95866,30.1385
-1.9318692,30.0597231
-1.9203973,30.0916427
-1.48333333,29.53333333
-1.5066665,29.6047765
-1.9,29.3667
-1.94669,30.05924
-1.9439,30.0594
-1.9442,30.0587807
-1.9408656,30.1032905
-1.95,30.06667
-1.95,30.06
-1.9752359,30.2169105
-2.3833,29.85
-1.95641,30.0657
-1.98076,30.10481
-1.95159613,30.07397933
-1.94554945,30.05303336
-1.9439,30.0594
-1.94859652,30.07163087
-1.9726054,30.0985294
-1.9499722,30.07624
-1.94568333,30.0605305
-2,30
-1.95920667,30.11115918
-2.49765277,28.87450715
-1.94564305,30.06109823
-1.9668029,30.6063209
-1.69873675,29.24252539
-1.96274458,30.05748793
-1.95025279,30.11151157
-1.9501,30.05877
-1.97516,30.07574
-1.9591837,30.1291417
-1.95626993,30.06283541
-1.9176793,30.0911495
-1.96791091,30.05268617
-1.9501,30.05877
-1.9766286,30.2233638
-1.94374233,30.05946448
-1.95,30.06
-1.9175663,30.0915798
-1.95,30.06667
-1.94845246,30.06092392
-1.9809478,30.211556
-1.46971491,29.61901626
-1.9625,30.1056
-1.9439,30.0594
-1.95,30.06
-1.7677253,30.97503789
-1.93103047,30.13642132
-2.58083,29.7117
-1.9353712,30.0705504
-1.9408297,30.10341848
-2.60544014,29.74374485
-1.9501,30.05877
-2.2503,29.185
-2.30888889,28.80861111
-1.94717595,30.09240534
-1.9439,30.0594
-1.9439,30.0594
-1.68614,29.25728
-1.9417695,30.0556053
-1.96362549,30.13486505
-1.96667,30.2167
-1.9427533,30.109774
-1.94783846,30.10415803
-1.9501,30.05877
-1.95091333,30.07177217
-1.9501,30.05877
-1.94622833,30.09233883
-1.70456258,29.26003465
-1.9439,30.0594
-1.9501,30.05877
-1.67483015,29.9780352
-2.17,28.78
-1.94388333,30.05945
-1.95547943,30.09807191
-1.9685385,30.1567252
-1.96362549,30.13486505
-2,30
-1.95676,30.086126
-1.93595963,30.10758448
-1.42803033,29.55511588
-1.9501,30.05877
-1.9501,30.05877
-1.9749212,30.0742665
-1.63333333,30.78333333
-1.939974,30.0480979
-1.9175651,30.0915813
-1.9234922,30.09742978
-1.95621895,30.06279777
-1.9439,30.0594
-1.95502778,30.11422222
-1.9452592,30.1228961
-1.9342348,30.10944969
-1.9501,30.05877
-1.95626993,30.06283541
-1.9501,30.05877
-1.9501,30.05877
-1.5,29.63333333
-1.9507599,30.0887287
-2.05910658,29.33784857
-1.97394448,30.06670006
-1.9439,30.0594
-1.9501,30.05877
-2.3167,29.7
-1.48333333,29.53333333
-1.97694,30.1058
-2.2,29.6667
-1.98336556,30.18655658
-1.9439,30.0594
-1.9477322,30.1248567
-1.9314219,30.0905496
-1.969235,30.09925
-1.9174824,30.0915537
-1.9439,30.0594
-1.95149561,30.10020822
-1.95,30.06
-1.9501,30.05877
-1.95626993,30.06283541
-1.94659989,30.06208613
-1.92263,30.09376
-1.93137169,30.10995483
-1.94661139,30.06205104
-1.9465249,30.0534595
-1.9501,30.05877
-1.93112025,30.05987479
-1.9593767,30.1080325
-1.95,30.06667
-2.05207563,29.34307454
-2.2833,29.6833
-2.03371243,30.38490387
-1.94259415,30.08708188
-2.58905794,29.74523084
-1.97637264,30.11602054
-1.9609199,30.1083813
-1.9439,30.0594
-1.93469112,30.07873246
-1.677057,29.2451132
-1.877625,30.718404
-1.9501,30.05877
-1.9501,30.05877
-1.42916667,29.54833333
-1.9439,30.0594
-1.9442,30.0587807
-1.9501,30.05877
-2.2303,30.1806
-1.94452901,30.0876703
-1.98333,30.0667
-1.9501,30.05877
-1.9568001,30.0633903
-1.93464543,30.07880772
-1.9659316,30.142872
-1.975007,30.0682497
-2,30
-1.95878313,30.07981078
-1.85,30.0833
-1.73857062,29.27743122
-1.9501,30.05877
-1.9830974,30.1058172
-1.92849164,30.10897595
-1.954746,30.1139459
-1.9333,30.25
-1.92438547,30.09039997
-1.9439,30.0594
-1.95,30.06667
-1.9501,30.05877
-1.9501,30.05877
-1.9571275,30.0818369
-2.58333,29.7167
-1.9471698,30.0661427
-1.9299281,30.0919626
-1.9176959,30.0912888
-1.92263,30.0937
-1.9480706,30.1306014
-1.9468441,30.0620017
-1.95,30.06667
-1.94951381,30.11800479
-1.8,29.9833
-1.9547143,30.072241
-1.9501,30.05877
-1.85,29.6333
-1.9501,30.05877
-1.9439,30.0594
-1.9501,30.05877
-1.95007391,30.07888606
-1.94735826,30.05294426
-1.9501,30.05877
-1.9323887,30.0974558
-1.9501,30.05877
-1.94885,30.0787185
-1.9439,30.0594
-1.95569667,30.11302783
-1.933422,30.108699
-1.9501,30.05877
-1.9501,30.05877
-1.9439,30.0594
-1.94669,30.05924
-1.95142714,30.11154086
-1.9501,30.05877
-1.9501,30.05877
-1.9501,30.05877
-1.9176805,30.091148
-1.9501,30.05877
-1.9501,30.05877
-1.96364,30.12714
-1.9567686,30.062685
-1.9494038,30.0529459
-1.93164,30.1136
-1.95626993,30.06283541
-1.94686445,30.0786286
-1.92871826,30.0984007
-1.94681997,30.06517322
-1.9501,30.05877
-1.6707425,29.2624045
-1.9501,30.05877
-1.917483,30.0915539
-1.94388333,30.05945
-1.9439,30.0594
-1.9501,30.05877
-2.13956,30.091384
-1.96500946,30.11892392
-1.93103047,30.13642132
-1.9280764,30.10913051
-1.9439,30.0594
-1.34014355,29.3628013
-1.95351,30.1017
-1.95,30.06
-1.6988656,29.2426111
-1.96462376,30.05903484
-1.9501,30.05877
-1.9655547,30.1155671
-1.948915,30.0787799
-1.92867457,30.09811277
-1.9501,30.05877
-1.93125271,30.06035049
-1.93112025,30.05987479
-1.9501,30.05877
-1.9501,30.05877
-2.60951519,29.73681355
-1.9501,30.05877
-1.946184,30.062931
-1.959335,30.110231
-1.9439,30.0594
-1.9501,30.05877
-1.94107343,30.04455654
-1.96829937,30.07855327
-1.95626993,30.06283541
-1.9501,30.05877
-1.917462,30.0915189
-2.44757862,29.10430796
-1.9501,30.05877
-1.96638889,30.13305556
-1.34003677,29.36376512
-2.58896561,29.74529695
-1.9439,30.0594
-2.3536116,29.7492832
-1.9501,30.05877
-1.9746084,30.046402
-1.9439,30.0594
-1.96441365,30.08578897
-1.9501,30.05877
-1.95,30.06
-1.9753406,30.0450371
-1.9501,30.05877
-2.6033,29.8336
-1.93412432,30.10934399
-1.93268,30.07829
-1.8833,29.4667
-1.85728293,29.35931463
-1.9314219,30.0905492
-1.9501,30.05877
-1.93771107,30.07933871
-1.9283854,30.10899832
-1.5667,29.7
-1.964755,30.05763
-1.9501,30.05877
-1.6,29.6833
-1.96035,30.07625
-1.95687008,30.06247044
-1.92276048,30.09368065
-1.9439,30.0594
-1.93854,30.06344
-1.9333487,30.105244
-1.53477,30.40381
-1.95,30.06667
-1.95247166,30.08138102
-1.9439,30.0594
-1.97886,30.084
-1.95,30.06667
-1.9439,30.0594
-1.917462,30.0915189
-1.96341795,30.13485198
-1.9591837,30.1291417
-1.9564131,30.0629272
-1.9487915,30.0784953
-1.94992603,30.09199274
-1.956782,30.062929
-1.939869,30.060773
-1.9501,30.05877
-1.9501,30.05877
-1.48333333,29.53333333
-1.9434007,30.1009288
-1.9625,30.1056
-1.9501,30.05877
-1.94079122,30.10347758
-1.9370825,30.065571
-1.9511797,30.0674263
-1.9501,30.05877
-1.6833,29.5167
-1.92276483,30.09363195
-2.0050835,30.0709415
-1.94072,30.0955
-1.95,30.06
-1.9501,30.05877
-2.05910658,29.33784857
-1.9774534,30.2095425
-1.9501,30.05877
-1.9176971,30.0912876
-1.9478048,30.1050012
-2,29
-1.917462,30.0915191
-1.92243651,30.09365383
-2.60675049,29.73548985
-1.9726197,30.0985351
-1.95898417,30.06209479
-1.95,30.06
-1.9501,30.05877
-1.92666947,30.09476948
-1.9408297,30.10341848
-1.9501,30.05877
-1.9501,30.05877
-1.50178037,29.63738145
-1.9473761,30.0751047
-1.96829937,30.07855327
-1.9501,30.05877
-1.9501,30.05877
-2.620424,29.7394902
-1.95502778,30.11422222
-1.95,30.06667
-1.96638889,30.13305556
-1.9567686,30.062685
-1.95,30.06667
-1.9501,30.05877
-1.9353576,30.070374
-1.9439,30.0594
-1.922794,30.093551
-1.92354965,30.10667992
-2.0187608,30.5599432
-1.94659834,30.06210715
-1.9501,30.05877
-1.9501,30.05877
-2.56426,29.76295
-2.07444,29.75667
-1.9439,30.0594
-1.94185481,30.10203815
-2.60656261,29.73149014
-1.95,30.06667
-1.96362549,30.13486505
-1.9636802,30.1346338
-1.93137169,30.10995483
-1.9705786,30.1044288
-1.94388333,30.05945
-1.84222222,30.47805556
-1.9566411,30.4362933
-1.92664838,30.11008281
-1.9203973,30.0916427
-1.70278,29.2564
-1.9501,30.05877
-2.60544014,29.74374485
-2.6146898,29.7384279
-1.950754,30.0835841
-1.9501,30.05877
-1.9501,30.05877
-1.95898417,30.06209479
-1.9517,30.1154
-1.95,30.06
-1.87414164,30.71511317
-1.9501,30.05877
-1.48333333,29.53333333
-1.95621612,30.06289296
-1.9501,30.05877
-1.9433327,30.0584814
-1.9501,30.05877
-1.9501,30.05877
-1.7333,29.9333
-1.9182783,30.0582266
-1.95,30.06667
-1.9315391,30.0910817
-1.92453694,30.09079149
-1.9355417,30.0704237
-1.92282093,30.09987782
-1.9685847,30.0578884
-1.922615,30.09366
-1.9594404,30.1071058
-1.9439,30.0594
-1.96638889,30.13305556
-1.9439,30.0594
-1.9495951,30.093783
-1.93413388,30.10932824
-1.963454,30.134892
-1.9439,30.0594
-2.0884239,29.7599868
-1.96431615,30.11817464
-1.9462918,30.0688946
-1.9439,30.0594
-1.95,30.06667
-2,30
-1.95,30.06
-1.94707,29.876381
-1.9663217,30.0742865
-1.9176591,30.0912007
-1.9204018,30.091635
-1.9501,30.05877
-1.94588,30.09229
-1.9423515,30.1100638
-1.9439,30.0594
-1.9355154,30.0706109
-2,30
-1.9439,30.0594
-1.94869469,30.11833558
-1.92261228,30.09363329
-1.9501,30.05877
-1.9315102,30.0910975
-1.95,30.06667
-1.9176805,30.0911477
-1.93268,30.07829
-1.6825,29.2969
-1.95,30.06667
-1.9555135,30.1331518
-1.9439,30.0594
-1.9442,30.0587807
-1.9501,30.05877
-1.94848432,30.07516046
-1.46971491,29.61901626
-1.96362946,30.11812706
-1.9460386,30.1274816
-1.9439,30.0594
-1.9439,30.0594
-1.9614191,30.0742372
-1.9501,30.05877
-1.978106,30.044125
-1.98333,30.0667
-1.9726189,30.098535
-1.9439,30.0594
-2.13963,30.0745
-1.9784365,30.104337
-1.9819982,30.0733054
-1.9510232,30.0924395
-1.9472664,30.0798938
-1.9501,30.05877
-1.9501,30.05877
-1.9439,30.0594
-1.46971491,29.61901626
-1.34530891,29.36564983
-1.9501,30.05877
-1.94882925,30.05162593
-1.9501,30.05877
-1.9501,30.05877
-1.9315397,30.0910817
-1.93029924,30.13019934
-1.9540676,30.1345064
-1.9501,30.05877
-1.94669,30.05924
-2.60544014,29.74374485
-1.9547192,30.113947
-1.9501,30.05877
-1.9501,30.05877
-1.9274578,30.093612
-1.98333,30.0667
-1.50536,29.64436
-1.95562957,30.09793444
-1.94219907,30.07857973
-1.95,30.06667
-1.95338,30.060565
-1.9645715,30.1443155
-1.94653817,30.1319366
-1.9548725,30.113971
-1.9525177,30.1345714
-1.9501,30.05877
-1.9548446,30.1133997
-1.95,30.06
-1.95621895,30.06279777
-1.9501,30.05877
-2,30
-1.34530891,29.36564983
-1.95,30.06667
-1.9176805,30.0911479
-1.9439,30.0594
-1.9132528,30.0776959
-1.9574464,30.1191477
-1.42816565,29.5550241
-1.6423267,29.385586
-1.9463819,30.0811469
-1.8833,29.35
-1.5511725,29.6359996
-1.93189,30.0721888
-1.86989999,29.41136009
-1.9726191,30.098535
-1.9501,30.05877
-1.94885,30.0787185
-1.9547139,30.0618744
-1.7060227,29.263938
-1.9725976,30.0985055
-1.9392179,30.0904921
-1.9567686,30.062685
-1.94669,30.05924
-1.9439,30.0594
-1.94936708,30.43865304
-1.9561493,30.103445
-1.955939,30.1096667
-1.948918,30.0787816
-1.9439,30.0594
-1.96829937,30.07855327
-1.9439,30.0594
-1.95,30.06667
-1.9198584,30.0915216
-1.91938265,30.0949055
-1.9439,30.0594
-1.9501,30.05877
-1.95,30.06
-1.9133183,30.0775632
-1.9501,30.05877
-1.9602579,30.083284
-1.9465342,30.05337941
-1.917602,30.0911479
-1.9501,30.05877
-1.9439,30.0594
-1.9439,30.0594
-1.9439,30.0594
-1.9864293,30.0941024
-1.94555556,30.52027778
-1.9547246,30.1139386
-1.93456,30.09184
-2.44811563,29.10316986
-1.9483727,30.1253529
-1.9198584,30.0915216
-2,30
-1.9856331,30.0996596
-1.9842758,30.0515376
-1.92839299,30.10901752
-1.9501,30.05877
-1.70278,29.2564
-1.9439,30.0594
-1.97694,30.1058
-1.92591782,30.09676217
-2.1609,28.8877
-1.9501,30.05877
-1.917603,30.0911476
-1.9538897,30.1005182
-1.96028825,30.10826948
-1.8,31.0833
-1.9478044,30.1049324
-1.96638889,30.13305556
-1.5417694,29.6439256
-1.9501,30.05877
-1.94565275,30.06003364
-2.19,28.94
-1.9355174,30.0704011
-1.95364353,30.09896404
-1.9711921,30.0756474
-1.95,30.06
-2.0050835,30.0709415
-2.5921871,29.7417304
-1.7321697,29.2649641
-1.934691,30.078685
-1.79861,30.5006
-1.9644299,30.0950594
-1.9439,30.0594
-1.78333,29.5833
-1.92278787,30.09500916
-1.6333,29.4
-1.97907038,30.10698695
-2.161,28.888
-1.9174608,30.0915204
-1.9439,30.0594
-1.9749212,30.0742665
-1.9798915,30.11528492
-1.9501,30.05877
-1.9501,30.05877
-1.9439,30.0594
-1.9408297,30.10341848
-1.9174618,30.09152
-1.9463661,30.0618416
-2.15333,30.6114
-1.95812539,30.11466986
-1.9684176,30.1008367
-1.9501,30.05877
-1.9527633,30.07582415
-1.8890148,29.9888303
-1.9510588,30.1248721
-1.93112025,30.05987479
-1.92276157,30.0937042
-2.49212299,28.88344595
-2.58867971,29.7452736
-2.21056,30.3747
-1.95627,30.06298
-1.96638889,30.13305556
-1.95,30.06
-1.970625,30.0845216
-1.9315395,30.0910817
-1.9608145,30.0973391
-1.9439,30.0594
-2.49562485,28.87787045
-2.6833,28.9833
-2.051923,29.414434
-1.95,30.06
-1.93112025,30.05987479
-1.94936708,30.43865304
-1.94659989,30.06208613
-1.9774978,30.20955
-1.9463997,30.0620889
-1.96376332,30.11795489
-1.9204018,30.091635
-1.9501,30.05877
-1.9471766,30.1219392
-1.95,30.06
-1.9550085,30.1133537
-1.9567336,30.0829521
-1.9593538,30.108611
-1.95626993,30.06283541
-1.9501,30.05877
-1.96815962,29.98245883
-1.9439,30.0594
-1.95,30.06
-1.9501,30.05877
-2.3333,29.2667
-1.98333,30.0667
-1.9501,30.05877
-1.9501,30.05877
-1.96394,30.13480333
-1.9501,30.05877
-1.70278,29.2564
-1.95338,30.060565
-1.9641892,30.1179713
-1.499798,29.6310629
-1.9501,30.05877
-1.940278,29.873888
-1.9501,30.05877
-1.94656119,30.06204139
-1.5863715,30.0734285
-1.94669,30.05924
-1.9501,30.05877
-1.9501,30.05877
-1.9535611,30.1356541
-1.9192026,30.0942109
-1.9501,30.05877
-2.61611111,29.74277778
-2,30
-1.9296901,30.0920852
-1.92279181,30.09542263
-1.971146,30.055773
-1.9621399,30.0646529
-1.9501,30.05877
-1.9590338,30.1192515
-1.94938224,30.06008071
-1.9715489,30.1191186
-1.70456258,29.26003465
-1.73165916,29.26606533
-1.91988305,30.09540757
-1.94669,30.05924
-1.954418,30.113935
-1.9547733,30.1139635
-1.46971491,29.61901626
-1.9324097,30.0791514
-1.93500858,30.07147482
-1.95,30.06667
-2,30
-1.9501,30.05877
-1.9501,30.05877
-1.9489516,30.0693675
-2.49658144,28.88074586
-1.9451933,30.122961
-1.9467468,30.1302405
-1.9501,30.05877
-1.95099659,30.1119651
-1.94555556,30.52027778
-1.9501,30.058769
-1.9439,30.0594
-1.9439,30.0594
-1.94471419,30.08961678
-1.95803714,30.11471445
-1.7644,29.97
-2.49,29.29277778
-1.9501,30.05877
-1.94388333,30.05945
-1.95604909,30.0843005
-1.34027836,29.36391848
-1.95,30.06667
-1.70446333,29.26009167
-1.9501,30.05877
-1.9501,30.05877
-1.950978,30.435511
-1.917462,30.0915189
-1.94669,30.05924
-1.42916667,29.54833333
-1.9501,30.05877
-2.27860089,29.74295324
-1.9501,30.05877
-1.917428,30.0915501
-1.9501,30.05877
-1.9501,30.05877
-1.985234,30.0713283
-2.3072703,28.8064318
-1.95,30.06667
-1.97886,30.084
-1.95255136,30.0812957
-1.34025785,29.36282538
-1.9501,30.05877
-1.937567,30.102077
-1.5775,30.0625
-1.95,30.06
-1.95,30.06667
-1.9174613,30.0915211
-1.63333333,30.78333333
-1.9690713,30.0802835
-1.9433327,30.0584814
-1.48333333,29.53333333
-1.97472,30.1614
-1.34530891,29.36564983
-1.9439,30.0594
-1.980974,30.0687582
-2.21667,29.05
-1.94661139,30.06205104
-1.92256426,30.09384493
-1.9501,30.05877
-1.95626993,30.06283541
-1.9517648,30.0741059
-1.50033871,29.63247278
-1.95889685,30.08342028
-1.69769824,29.24411822
-1.96667,29.6333
-1.9439,30.0594
-1.93125271,30.06035049
-1.977278,30.2215826
-1.94268201,30.08645507
-2.60544014,29.74374485
-1.9439,30.0594
-1.94375472,30.05946279
-1.94669,30.05924
-1.96393013,30.13465023
-1.92281873,30.09368828
-1.9746722,30.163635
-1.9501,30.05877
-2.21667,29.05
-1.95338,30.060565
-1.5083075,29.64247635
-1.9439,30.0594
-1.92246258,30.09369791
-1.93112025,30.05987479
-1.48333333,29.53333333
-1.9501,30.05877
-2.60898876,29.73823643
-1.95,30.06667
-1.95,30.06
-1.95,30.06667
-1.95626993,30.06283541
-1.95,30.06
-1.9350537,30.0709622
-1.9439,30.0594
-1.34733017,29.36292604
-1.94659989,30.06208613
-1.9547453,30.1139177
-1.9442,30.0587807
-1.9501,30.05877
-1.9749212,30.0742665
-1.92380524,30.10840034
-1.94669,30.05924
-1.91586234,30.0706719
-1.95,30.06
-1.9501,30.05877
-1.92672,30.09176
-2,30
-1.9553553,30.1043544
-2.4968081,29.5924341
-1.9175653,30.0915801
-1.940572,30.060855
-1.94720152,30.05685744
-2.1482028,30.542254
-2.068513,29.4159892
-1.9501,30.05877
-1.94387154,30.05952455
-1.50619792,29.63894942
-1.95875782,30.11115291
-1.95,30.06
-2,30
-1.9724717,30.0902141
-1.9501,30.05877
-1.9501,30.05877
-1.9501,30.058769
-1.96362549,30.13486505
-1.6904484,29.2949726
-1.9439,30.0594
-2.59669,29.73073
-1.9438335,30.1085264
-1.91640833,30.07608054
-1.92449433,30.09070754
-1.92279181,30.09542263
-1.94669,30.05924
-1.9439,30.0594
-1.91608,30.07282
-1.9726721,30.0483261
-1.9501,30.05877
-1.9548709,30.1142233
-1.9439,30.0594
-1.9749212,30.0742665
-1.95,30.06667
-1.9501,30.05877
-1.96638889,30.13305556
-1.94661139,30.06205104
-1.91602369,30.08927269
-1.9439,30.0594
-1.93954,30.10233
-1.92261538,30.09386455
-1.9651472,30.1421502
-1.9204051,30.0916413
-1.9501,30.05877
-1.9198617,30.0915313
-1.9314217,30.0905505
-1.94329153,30.06490063
-1.96362549,30.13486505
-1.9439,30.0594
-2.60544014,29.74374485
-2.62471962,29.74641037
-1.9501,30.05877
-1.9501,30.05877
-1.63333333,30.78333333
-1.9314219,30.0905494
-1.9439,30.0594
-1.9501,30.05877
-1.95098987,30.11196207
-1.48333333,29.53333333
-1.92829257,30.10964013
-1.94062811,30.1034283
-1.63333333,30.78333333
-1.94684724,30.0651434
-1.95,30.06667
-1.95997813,30.06836418
-1.9501,30.05877
-1.9763132,30.0898117
-1.9501,30.05877
-1.9593,30.11039
-1.96347442,30.13492259
-1.94669,30.05924
-1.9517648,30.0741059
-1.6707425,29.2624045
-1.95706,30.08665
-1.93431721,30.07915179
-1.9573385,30.056532
-1.9754275,30.1123527
-1.92867457,30.09811277
-1.96435085,30.11844159
-1.94669,30.05924
-1.94220012,30.07855726
-1.9501,30.05877
-2.36009011,29.73998852
-1.94777346,30.06350997
-2.1386393,30.5412905
-1.99448302,30.14030959
-1.9547446,30.113929
-1.9548872,30.0777903
-1.9471702,30.0661427
-1.94751128,30.06680712
-1.92553828,30.09714625
-1.9360373,30.0999108
-1.9501,30.05877
-1.9501,30.05877
-1.95195534,30.08362061
-1.9795194,30.2179048
-1.95521,30.1103
-1.95397941,30.10415811
-1.9588071,30.1105289
-1.9439,30.0594
-1.9495278,30.11799465
-1.9584787,30.1237797
-1.9439,30.0594
-1.9559447,30.1047788
-1.63333333,30.78333333
-1.9439,30.0594
-1.94969465,30.08021298
-1.96362549,30.13486505
-2.0050835,30.0709415
-1.95917,30.6147
-1.951743,30.0762486
-1.94685,30.092
-1.9501,30.05877
-1.9324326,30.0973977
-1.951743,30.0762486
-1.9579208,30.1105748
-1.9501,30.05877
-1.9439,30.0594
-1.95582205,30.06283977
-1.95626993,30.06283541
-1.9613431,30.1104193
-1.90280828,30.05238075
-1.95627208,30.06283448
-1.9705786,30.1044288
-1.95338,30.060565
-1.93030637,30.13017378
-1.92787554,30.0225419
-2.3,29.95
-1.9501,30.05877
-1.9501,30.05877
-2.49765277,28.87450715
-1.9452554,30.1229028
-2,30
-1.9439,30.0594
-1.69708304,29.25176014
-1.95355467,30.09710331
-1.92269,30.093649
-1.928293,30.108953
-1.87636459,30.20097236
-1.9501,30.05877
-1.9439,30.0594
-2.36007758,29.74042853
-1.9439,30.0594
-1.9501,30.05877
-1.9695165,30.1683321
-1.9482842,30.1142052
-1.9472411,30.0916169
-1.94025427,30.04406625
-1.96363796,30.09713927
-1.9501,30.05877
-1.93605762,30.09962082
-1.9484487,30.0603899
-1.93114041,30.06030883
-1.9269882,30.0658394
-1.6754725,29.2627036
-1.95621895,30.06279777
-1.9258427,30.0968353
-1.9435973,30.0596473
-1.92596217,30.09702092
-1.95435608,30.09571559
-1.9439,30.0594
-1.95142353,30.10342407
-1.9439,30.0594
-1.92787554,30.0225419
-1.9745301,30.2179979
-1.9501,30.05877
-2.4430107,29.7797196
-1.9428364,30.0443852
-1.9501,30.05877
-1.94885,30.0787185
-2,30
-1.9501,30.05877
-1.93595259,30.09973276
-1.9509306,30.0573612
-1.9501,30.05877
-1.9297032,30.0920794
-1.9501,30.05877
-1.9510232,30.0924395
-2.61611111,29.74277778
-1.9501,30.05877
-1.9176981,30.0912873
-1.9501322,30.1279428
-1.945342,30.102558
-1.9325168,30.0973178
-1.95071805,30.06415847
-1.9776605,30.1822023
-1.9501,30.05877
-1.96772419,30.09223611
-1.9468787,30.0558711
-1.9365355,30.1118945
-1.9439,30.0594
-1.698803,29.2427873
-2.4833,29.05
-1.96374128,30.11803494
-1.9284696,30.0945776
-1.937063,30.0657755
-1.9512942,30.0788012
-1.92225012,30.09671893
-1.9830974,30.1058172
-1.9501,30.05877
-1.94447771,30.08968755
-1.9187599,30.087533
-1.9501,30.05877
-1.48333333,29.53333333
-1.9370543,30.1126305
-1.9726184,30.0985358
-1.94685106,30.06523421
-1.94660312,30.06204175
-1.46971491,29.61901626
-1.9501,30.05877
-1.9635864,30.13485881
-1.9509805,30.0775363
-1.95,30.06667
-1.9501,30.05877
-1.94669,30.05924
-1.94669,30.05924
-1.48333,29.6167
-1.9199504,30.097395
-1.9746084,30.046402
-1.9501,30.05877
-2.0050835,30.0709415
-2.47573571,28.90835473
-1.95999971,30.11061256
-1.9501,30.05877
-1.94025427,30.04406625
-1.9439,30.0594
-1.9583159,30.1251408
-1.9501,30.05877
-1.9726192,30.098535
-1.93125271,30.06035049
-1.9573049,30.0829163
-1.97528403,30.11985592
-1.9833,30.0667
-1.42816565,29.5550241
-1.9517,30.1154
-1.92253219,30.09382677
-1.9402885,29.87391035
-1.9616296,30.1077161
-1.94612666,30.06252503
-1.5863715,30.0734285
-1.95564547,30.09794347
-2.60659981,29.73229027
-1.9442,30.0587807
-2.3,29.95
-1.95589777,30.06374667
-1.9459414,30.1284374
-1.92257,30.09367
-1.95255136,30.0812957
-1.48333333,29.53333333
-1.9473761,30.0751047
-1.9439,30.0594
-1.69670221,29.2511663
-1.95644684,30.06261469
-1.94680906,30.0651706
-2.49216889,28.88376282
-1.9439,30.0594
-1.9597401,30.1083485
-1.9726179,30.0985365
-1.93224943,30.10026197
-2.60874939,29.73488235
-2.05907783,29.33785
-1.96346893,30.13478747
-1.91988305,30.09540757
-1.9439,30.0594
-2.14556,30.0914
-1.94757275,30.05256741
-1.9475722,30.0619168
-1.9501,30.05877
-1.9439,30.0594
-1.9501,30.05877
-1.99747902,30.1443358
-1.9362545,30.1352191
-1.5775,30.0625
-1.34017955,29.36301151
-1.97263,30.0985087
-1.95626993,30.06283541
-1.9439,30.0594
-1.6825,29.2969
-1.91618403,30.08939045
-1.9471695,30.1223001
-1.70278,29.2564
-1.96447675,30.1343706
-1.95,30.06
-1.95,30.06
-1.9501,30.05877
-1.9347689,30.0971224
-1.95,30.06667
-2.50232,28.88114
-1.95216042,30.07977725
-1.94242059,30.12949414
-1.9314219,30.0905494
-1.9439,30.0594
-1.9547197,30.1139341
-1.94669,30.05924
-1.85,30.4
-1.9501,30.05877
-1.960646,30.124443
-1.96638889,30.13305556
-1.96600085,30.10240397
-1.9408297,30.10341848
-2.43778,28.9222
-2.614617,29.7391654
-1.9625,30.1056
-1.93954,30.10233
-1.9439,30.0594
-1.9501,30.05877
-1.9518482,30.4407912
-1.9501,30.05877
-1.9501,30.05877
-1.94988,30.1018
-1.9439,30.0594
-1.96355475,30.13487494
-1.9250653,30.1015885
-1.93507303,30.12764967
-1.70453924,29.26007711
-1.9501,30.05877
-1.94669,30.05924
-1.9501,30.05877
-1.9269962,30.0974588
-1.959259,30.1199027
-2,30
-1.9501,30.05877
-1.9419051,30.1241444
-1.945616,30.105067
-1.70278,29.2564
-1.95188995,30.07439001
-1.9475274,30.0593347
-1.9830974,30.1058172
-1.924507,30.090753
-1.95,30.06667
-1.95528205,30.09825021
-1.9520886,30.0753699
-1.95616176,30.06286731
-1.9480965,30.0933818
-1.94657041,30.06204321
-1.94669,30.05924
-1.9408799,30.1033088
-1.93036747,30.13019985
-1.9501,30.05877
-1.9501,30.05877
-1.954418,30.113935
-1.9176971,30.0912876
-1.92186518,30.09629038
-1.9484694,30.0602996
-1.9600337,30.1238666
-2.0167,29.8833
-1.95,30.06
-1.95823209,30.10608613
-1.95563837,30.09795045
-2.49765277,28.87450715
-1.95,30.06667
-1.94387154,30.05952455
-1.95112672,30.12294361
-1.956735,30.062908
-2.05916792,29.33646592
-1.9501,30.05877
